id,name,type,province,city,lat,long,region,placeType,buildingSize,bedrooms,bathrooms,iranianToilets,toilets,reservation_type,reviewsCount,reviewsScore,baseCapacity,extraCapacity,mainPrice,discount,finalPrice
63645fba940a4e001b71dcfa,ویلا دوخوابه فرزانه ۲,villa,گیلان,رشت,37.30250434606356,49.62041683495045,city,personalRoom,150.0,2.0,1.0,1.0,1.0,preApprove,10.0,4.2,4.0,6.0,8000000.0,0.0,8000000.0
64525e99d86d11001c898a41,رزرو ویلا دوبلکس علی - دوخواب,villa,مازندران,چالوس,36.658375,51.392017,coastal,personalRoom,140.0,2.0,1.0,1.0,1.0,preApprove,36.0,4.1,3.0,5.0,13000000.0,0.0,13000000.0
6410e57f8ff507001b076f6f,اجاره ویلا دوخوابه جنگلی سوستان,villa,گیلان,لاهیجان,37.18240416384736,50.00637397170067,jungle,personalRoom,240.0,2.0,1.0,1.0,1.0,preApprove,25.0,4.5,6.0,3.0,15000000.0,0.0,15000000.0
65d33ad582fa08001bacfaa5,رزرو ویلا دوخوابه اصغرزاده 2,villa,مازندران,چالوس,36.67271543983541,51.406016014516354,city,personalRoom,140.0,2.0,2.0,1.0,2.0,preApprove,12.0,4.3,4.0,3.0,8000000.0,0.0,8000000.0
653b87e20add45001bd09476,اجاره ویلا چهارخوابه استخردار آوای جنگل,villa,مازندران,نور,36.54488910538507,52.10992455482483,jungle,personalRoom,350.0,4.0,4.0,0.0,3.0,instant,7.0,4.4,8.0,8.0,44000000.0,5.0,41800000.0
641049d732e8fb001c81c5b8,رزرو ویلا یک خوابه سیا ریحون 2,villa,گیلان,ماسال,37.44540898519597,49.13306146860123,jungle,personalRoom,60.0,1.0,1.0,1.0,0.0,instant,46.0,4.8,2.0,1.0,5000000.0,0.0,5000000.0
6412fa0aa26c00001c53d195,اجاره ویلا سه خوابه جنگلی خور,villa,مازندران,نور,36.51304204605818,52.03702848404646,jungle,personalRoom,180.0,3.0,2.0,1.0,3.0,preApprove,10.0,4.3,6.0,2.0,31000000.0,0.0,31000000.0
648efb925183d2001b76bfaa,رزرو ویلا یک خوابه واحدی 3,villa,مازندران,محمودآباد,36.60362176446551,52.2664401680231,city,personalRoom,80.0,1.0,1.0,1.0,0.0,instant,63.0,4.5,3.0,3.0,5000000.0,0.0,5000000.0
657aca3a2b109e001ba949c0,اجاره ویلا فلت خونه گلی,villa,گیلان,لاهیجان,37.180019014336565,49.97467830777168,rustic,personalRoom,35.0,0.0,1.0,1.0,0.0,instant,17.0,4.6,4.0,2.0,5000000.0,0.0,5000000.0
63418efe77adfa001d694b5f,رزرو ویلا یک خوابه روستایی باغ سبز,villa,گیلان,رشت,37.3791343,49.5471033,rustic,personalRoom,70.0,1.0,1.0,1.0,0.0,instant,15.0,4.2,4.0,2.0,8000000.0,10.0,7200000.0
642beb50f8ddb9001c135b78,اجاره ویلا دوخوابه طاهریان,villa,مازندران,محمودآباد,36.642435254637974,52.338366532555256,rustic,personalRoom,135.0,2.0,1.0,1.0,0.0,preApprove,12.0,4.6,4.0,2.0,14000000.0,0.0,14000000.0
638d1eae37abe5001c9191dc,رزرو ویلا دوخوابه سبز لیالستان,villa,گیلان,لاهیجان,37.201267671091564,50.064563155174255,jungle,personalRoom,85.0,2.0,1.0,1.0,0.0,instant,66.0,4.4,4.0,4.0,7000000.0,0.0,7000000.0
638464ed460421001b6be24c,اجاره ویلا دوخوابه میدان فرزانه,villa,گیلان,رشت,37.30598542732482,49.619310423731804,city,personalRoom,80.0,2.0,1.0,1.0,1.0,instant,28.0,4.3,4.0,6.0,11000000.0,0.0,11000000.0
65ad4db6fa286a001b7314ee,رزرو ویلا دوخوابه ساحلی شاهانی,villa,مازندران,محمودآباد,36.6273980263911,52.23193187266588,coastal,personalRoom,95.0,2.0,1.0,1.0,0.0,instant,14.0,4.9,4.0,2.0,20000000.0,0.0,20000000.0
6009f7c6daaf64a5e12819a7,اجاره ویلا سه خوابه جنگلی دریاسر,villa,مازندران,محمودآباد,36.640393814521794,52.34281539916992,rustic,personalRoom,180.0,3.0,2.0,2.0,2.0,instant,82.0,4.4,4.0,6.0,26800000.0,0.0,26800000.0
62022ebfd1c44a001b3d613c,رزرو ویلا سه خوابه جنگلی  یالبندان,villa,مازندران,نمک آبرود,36.66975896869853,51.275248602032654,jungle,personalRoom,250.0,3.0,4.0,2.0,3.0,preApprove,12.0,4.8,6.0,6.0,21000000.0,0.0,21000000.0
60b66f1dad7c44001b275a12,اجاره ویلا دوخوابه ساحلی پرهام ۲,villa,مازندران,بابلسر,36.70860891545565,52.63686530292034,coastal,personalRoom,130.0,2.0,1.0,1.0,1.0,instant,23.0,4.2,4.0,4.0,17770000.0,41.0,10660000.0
64d68fdb16cf7f001b3dd312,رزرو ویلا یک خوابه استخردار آبگرم آرامش پلاس,villa,گیلان,بندر انزلی,37.46677567418091,49.505332969129086,coastal,personalRoom,75.0,1.0,1.0,1.0,1.0,preApprove,77.0,4.8,2.0,1.0,16000000.0,0.0,16000000.0
6534d9877c3620001b28483a,اجاره ویلا دوخوابه آذرباد,villa,گیلان,بندر انزلی,37.489578684321906,49.37850069254637,rustic,personalRoom,100.0,2.0,1.0,1.0,1.0,preApprove,14.0,4.0,4.0,2.0,7000000.0,0.0,7000000.0
6331757e6eeb1f001b0fb131,رزرو ویلا دوخوابه ساحلی کاه گلی,villa,گیلان,بندر انزلی,37.50217385559641,49.36702620238066,coastal,personalRoom,55.0,2.0,1.0,1.0,0.0,instant,10.0,4.5,3.0,1.0,7000000.0,14.0,6020000.0
64b3a82d776ef7001b88c52b,اجاره ویلا یک خوابه جنگلی صفا 1,villa,گیلان,بندر انزلی,37.44476587516552,49.620194882154465,rustic,personalRoom,120.0,1.0,1.0,1.0,0.0,preApprove,19.0,4.3,2.0,3.0,6000000.0,0.0,6000000.0
6575b95c3afb29001b815c6e,رزرو ویلا سه خوابه استخردار ملورین 1,villa,گیلان,بندر انزلی,37.47627460424675,49.47831796767093,city,personalRoom,170.0,2.0,1.0,1.0,1.0,preApprove,19.0,4.3,6.0,2.0,30000000.0,0.0,30000000.0
650c1b4e4f261d001bb707ca,اجاره ویلا سه خوابه مروارید خزر,villa,مازندران,سرخرود,36.66994183540811,52.42045998573303,coastal,personalRoom,250.0,3.0,2.0,1.0,1.0,instant,11.0,4.1,2.0,6.0,15000000.0,15.0,12750000.0
635eb391c78d35001d509284,ویلا دوخوابه ساحلی عصمتی,villa,مازندران,فریدون کنار,36.69006258584232,52.52181362360716,coastal,personalRoom,200.0,2.0,2.0,1.0,0.0,instant,11.0,4.7,4.0,12.0,9500000.0,0.0,9500000.0
62cbbfadfad163001bea2361,اجاره ویلا یک خوابه سامی,villa,گیلان,بندر انزلی,37.48899687542079,49.37839072197676,city,personalRoom,70.0,1.0,1.0,1.0,1.0,preApprove,43.0,4.6,3.0,2.0,4000000.0,0.0,4000000.0
60d1d6097aee08001b5db63f,رزرو ویلا یک خوابه ولوال ۱,villa,مازندران,کلاردشت,36.50307376024268,51.14835899323225,city,personalRoom,70.0,1.0,1.0,1.0,0.0,preApprove,21.0,4.2,2.0,3.0,7000000.0,5.0,6650000.0
639827247d4d9e001b39f900,اجاره ویلا دوخوابه طلایی 1,villa,گیلان,بندر انزلی,37.43276537583709,49.63805705308914,jungle,personalRoom,150.0,1.0,1.0,0.0,1.0,instant,13.0,4.5,2.0,6.0,36000000.0,0.0,36000000.0
653ca9779c50fe001b3565e0,رزرو ویلا دوخوابه خلیج فارس 4,villa,هرمزگان,قشم,26.947411798002385,56.26149494200945,city,personalRoom,105.0,2.0,1.0,2.0,1.0,instant,24.0,4.6,5.0,7.0,33000000.0,0.0,33000000.0
60a3f213fac5e4001bc6b72f,اجاره ویلا دوخوابه ساحلی آرش - واحد 8,villa,گیلان,بندر انزلی,37.55324591495425,49.23132687807083,coastal,personalRoom,120.0,2.0,2.0,2.0,1.0,preApprove,103.0,4.1,5.0,5.0,10000000.0,3.0,9700000.0
64750ba011b27d001b3dbb16,رزرو ویلا یک خوابه لوتوس,villa,گیلان,بندر انزلی,37.489087326119,49.396501667797565,city,personalRoom,90.0,1.0,1.0,0.0,1.0,preApprove,61.0,4.9,3.0,2.0,11000000.0,0.0,11000000.0
6409aec7b2c9bf001c545377,اجاره ویلا سه خوابه ساحلی پارادایس ۴,villa,گیلان,بندر انزلی,37.566944,49.201626,coastal,personalRoom,240.0,3.0,2.0,1.0,1.0,instant,60.0,4.5,6.0,2.0,28000000.0,0.0,28000000.0
63eb2ff06e449e001c6d62bc,رزرو ویلا دوخوابه قائم,villa,گیلان,بندر انزلی,37.54266940899572,49.24359496682882,rustic,personalRoom,265.0,2.0,1.0,1.0,1.0,instant,44.0,4.6,4.0,7.0,11000000.0,0.0,11000000.0
6009f7c6daaf64a5e1281994,اجاره ویلا یک خوابه نیکویی,villa,گیلان,بندر انزلی,37.4454070154398,49.7914536909251,coastal,personalRoom,110.0,1.0,1.0,1.0,0.0,preApprove,10.0,4.5,2.0,2.0,9000000.0,15.0,7650000.0
64f359e01ee8d7001bd3b38d,رزرو ویلا یک خوابه بنکو,villa,مازندران,ساری,36.1702024858669,53.28238248825073,rustic,personalRoom,90.0,1.0,1.0,1.0,1.0,preApprove,12.0,4.7,4.0,1.0,10000000.0,0.0,10000000.0
6513378d24bd9d001b87a84f,اجاره ویلا دوخوابه ساحلی امید پاسداران,villa,گیلان,بندر انزلی,37.479285557830956,49.45102930711696,coastal,personalRoom,100.0,2.0,2.0,1.0,2.0,preApprove,2.0,5.0,4.0,2.0,26000000.0,1.0,25740000.0
65ae4e910f147d001b5a92f3,رزرو ویلا دوخوابه ساحلی استخردار آبگرم اسحاقی,villa,مازندران,فریدون کنار,36.689996448472606,52.528726011514664,coastal,personalRoom,150.0,2.0,2.0,1.0,1.0,preApprove,7.0,4.9,4.0,2.0,20000000.0,0.0,20000000.0
65ba73a54f2d70001b7da40a,اجاره ویلا دوخوابه جنگلی حبیب,villa,گیلان,شفت,37.092739,49.310498,jungle,personalRoom,90.0,2.0,1.0,1.0,0.0,preApprove,5.0,4.2,4.0,2.0,9000000.0,0.0,9000000.0
6572fd41a390ba001b477a89,رزرو ویلا سه خوابه چوبی آفتاب,villa,گیلان,شفت,37.078738247770914,49.40027453005314,jungle,personalRoom,100.0,3.0,2.0,1.0,0.0,preApprove,6.0,4.5,4.0,4.0,10000000.0,0.0,10000000.0
62a602a7c8c345001c536c93,ویلا فلت باغ ستایش,villa,گیلان,شفت,37.17872743873498,49.43007621914148,rustic,personalRoom,70.0,0.0,2.0,1.0,1.0,instant,18.0,4.6,2.0,6.0,8000000.0,0.0,8000000.0
64f35e5ee2a8c5001b9a5c3d,رزرو ویلا دوخوابه باغ پدرام ۴,villa,گیلان,بندر انزلی,37.434011330103836,49.63719137012959,city,personalRoom,110.0,2.0,1.0,0.0,1.0,preApprove,14.0,4.6,6.0,1.0,17000000.0,0.0,17000000.0
6548f4f46755fa001b00d881,اجاره ویلا دوخوابه ساحلی ورنا,villa,گیلان,بندر انزلی,37.54648806754179,49.24711963883042,coastal,personalRoom,120.0,2.0,1.0,1.0,1.0,preApprove,44.0,4.9,4.0,5.0,35000000.0,0.0,35000000.0
6058730e4ac08e001b8ec834,رزرو ویلا دوخوابه پایا ممتاز,villa,گیلان,رشت,37.27388632955881,49.58307746797799,city,personalRoom,75.0,2.0,1.0,1.0,1.0,instant,215.0,4.6,4.0,1.0,12000000.0,0.0,12000000.0
63fdda9bbe07dd001b44d06d,ویلا فلت اسکادا هوم 1001,villa,مازندران,تنکابن,36.778294,50.795147,jungle,personalRoom,80.0,0.0,1.0,1.0,1.0,instant,22.0,4.5,2.0,6.0,6000000.0,0.0,6000000.0
6555d558a1c8c1001b2d4379,رزرو ویلا دوخوابه استخردار لیام,villa,گیلان,فومن,37.20884704589844,49.318870544433594,rustic,personalRoom,140.0,2.0,1.0,1.0,1.0,instant,6.0,4.5,4.0,4.0,28000000.0,20.0,22400000.0
64983bd0ff881a001ba3add1,اجاره ویلا یک خوابه مولوی,villa,گیلان,فومن,37.225958,49.306462,city,personalRoom,90.0,1.0,1.0,1.0,0.0,instant,17.0,4.4,4.0,2.0,5000000.0,0.0,5000000.0
64dd16834dd70a001b404ac0,رزرو ویلا دوخوابه پرتوی 36,villa,گیلان,فومن,37.180572234690025,49.272602051496506,rustic,personalRoom,110.0,2.0,1.0,1.0,1.0,instant,21.0,5.0,4.0,2.0,11000000.0,0.0,11000000.0
6364ac3abe9b5f001b240ae8,اجاره ویلا یک خوابه شالیزار قلعه رودخان,villa,گیلان,فومن,37.135772,49.252098,jungle,personalRoom,70.0,1.0,1.0,1.0,1.0,preApprove,22.0,4.3,4.0,3.0,6000000.0,0.0,6000000.0
6009f92c627970a8e4c8afd2,رزرو ویلا دوخوابه ساحلی موج واحد 2,villa,مازندران,نوشهر,36.66021433682053,51.48153092712163,coastal,personalRoom,75.0,2.0,1.0,1.0,0.0,instant,85.0,4.0,4.0,4.0,10000000.0,0.0,10000000.0
620f9e603ebf85001b410815,اجاره ویلا دوخوابه جنگلی قلعه رودخان 1,villa,گیلان,فومن,37.09315356357689,49.261779338121414,jungle,personalRoom,75.0,2.0,1.0,1.0,0.0,instant,29.0,4.7,6.0,4.0,6000000.0,15.0,5100000.0
648c61a886aa6a001b4b872b,رزرو ویلا دوخوابه پیروزه,villa,مازندران,سوادکوه,36.328994268263706,52.77735136449337,jungle,personalRoom,85.0,2.0,1.0,2.0,0.0,preApprove,7.0,4.1,4.0,0.0,14000000.0,0.0,14000000.0
633937a88f271d001c142e40,اجاره ویلا دوخوابه ساحلی پاسداران,villa,گیلان,بندر انزلی,37.479518631465915,49.44702811539174,city,personalRoom,75.0,2.0,1.0,1.0,1.0,instant,108.0,4.5,4.0,2.0,14000000.0,20.0,11200000.0
634961e0e5c735001b06bc60,رزرو ویلا سه خوابه استخردار دریا 7,villa,مازندران,سرخرود,36.66460221751601,52.41224370896816,city,personalRoom,170.0,3.0,3.0,0.0,3.0,instant,57.0,4.5,6.0,4.0,20000000.0,0.0,20000000.0
61f911bf9e6ae7001df1db96,اجاره ویلا دوخوابه چشم انداز باغ,villa,مازندران,قائم شهر,36.42242093962183,52.87438999861479,rustic,personalRoom,85.0,2.0,1.0,1.0,1.0,preApprove,14.0,4.5,4.0,2.0,11000000.0,0.0,11000000.0
65ba4690724fa1001bde5f5b,رزرو ویلا سه خوابه استخردار آبگرم پارسا ۱,villa,مازندران,متل قو (سلمانشهر),36.70086775402422,51.226917542517185,jungle,personalRoom,250.0,3.0,4.0,1.0,4.0,preApprove,19.0,4.1,6.0,2.0,22000000.0,0.0,22000000.0
65ca6cfc794567001b23ae24,اجاره ویلا دوخوابه جنگلی آویدر 2,villa,مازندران,نوشهر,36.57596511679502,51.82935141026974,jungle,personalRoom,120.0,2.0,1.0,1.0,1.0,instant,9.0,4.6,4.0,4.0,10000000.0,0.0,10000000.0
628e286f50082c001c57eece,رزرو ویلا یک خوابه دوبلکس چوبی بومیت,villa,گیلان,رشت,37.12358587099985,49.69705465414775,rustic,personalRoom,80.0,1.0,1.0,1.0,1.0,instant,74.0,4.0,4.0,3.0,10000000.0,5.0,9500000.0
659d235aac097e001b100141,اجاره ویلا یک خوابه کیهانی,villa,مازندران,چالوس,36.6734334305086,51.39777224510908,city,personalRoom,60.0,1.0,2.0,1.0,1.0,preApprove,12.0,4.5,2.0,1.0,6000000.0,0.0,6000000.0
653ce3240add45001bd0be57,رزرو ویلا دوخوابه استخردار شاهد,villa,مازندران,سرخرود,36.66195418901024,52.42040432989597,coastal,personalRoom,160.0,2.0,2.0,1.0,1.0,preApprove,34.0,4.4,4.0,2.0,21000000.0,0.0,21000000.0
6135b4bf70e162001b93b487,اجاره ویلا یک خوابه ستاره 6,villa,هرمزگان,کیش,26.54553528354648,53.99757642298937,coastal,personalRoom,70.0,1.0,1.0,1.0,1.0,instant,89.0,4.2,2.0,1.0,15000000.0,0.0,15000000.0
65da62145bfaf2001bf54cb5,رزرو ویلا یک خوابه ستاره 11,villa,هرمزگان,درگهان,26.96389761088478,56.06509622186422,city,personalRoom,55.0,1.0,1.0,1.0,0.0,instant,7.0,4.6,5.0,2.0,22000000.0,0.0,22000000.0
64daad9eb6f259001bec307c,اجاره ویلا سه خوابه جنگلی کوه نور,villa,مازندران,رامسر,36.90955832216177,50.61797294765711,jungle,personalRoom,90.0,3.0,2.0,1.0,2.0,preApprove,24.0,4.7,5.0,3.0,48000000.0,0.0,48000000.0
642d6d159d16cb001d8bd3d4,رزرو ویلا یک خوابه جنگلی استخردار آبگرم حیدری,villa,گیلان,بندر انزلی,37.445116711537935,49.529878199100494,jungle,personalRoom,65.0,1.0,1.0,1.0,1.0,instant,30.0,4.6,4.0,1.0,16000000.0,0.0,16000000.0
6409690cb2c9bf001c544626,اجاره ویلا سه خوابه ساحلی پارادایس 2,villa,گیلان,بندر انزلی,37.566944,49.201626,coastal,personalRoom,240.0,3.0,2.0,1.0,1.0,instant,60.0,4.5,6.0,2.0,30000000.0,0.0,30000000.0
63f082bbdc83ad001bc9c378,رزرو ویلا دوخوابه دیرستان,villa,هرمزگان,قشم,26.744617247887064,55.934034772217274,rustic,personalRoom,120.0,2.0,1.0,1.0,1.0,instant,25.0,4.3,6.0,7.0,8000000.0,0.0,8000000.0
65a640dbf628e9001b979e4d,اجاره ویلا دوخوابه ساحلی جبیر,villa,هرمزگان,هنگام,26.680367565895835,55.89053202420473,coastal,personalRoom,170.0,2.0,2.0,1.0,1.0,preApprove,16.0,4.7,4.0,4.0,20000000.0,15.0,17000000.0
653abcca8e4602001b3c1c14,رزرو ویلا دوخوابه نهم شرقی پونک,villa,تهران,تهران,35.77353614091867,51.331990733742714,city,personalRoom,85.0,2.0,1.0,1.0,1.0,preApprove,49.0,4.5,4.0,11.0,17200000.0,0.0,17200000.0
656e14133b0d9b001bdd715b,اجاره ویلا دوخوابه ساحلی هور,villa,هرمزگان,هرمز,27.09114075,56.45739746,coastal,personalRoom,100.0,2.0,3.0,0.0,2.0,preApprove,13.0,4.7,4.0,2.0,100000000.0,30.0,70000000.0
64b3b822eb48db001c60c8fa,ویلا دوخوابه کیهان ۳,villa,گیلان,بندر انزلی,37.51823,49.308043,rustic,personalRoom,110.0,2.0,1.0,1.0,0.0,preApprove,49.0,4.4,4.0,2.0,9000000.0,5.0,8550000.0
6009e5dc657ce889a7e935dd,اجاره ویلا هفت خوابه عمارت مهرسام,villa,گیلان,ماسال,37.334783170907514,49.12714686244727,rustic,personalRoom,260.0,7.0,1.0,1.0,2.0,preApprove,45.0,4.4,10.0,20.0,28000000.0,5.0,26600000.0
65287c62aa6e1a001b0086ce,رزرو ویلا سه خوابه استخردار آبگرم امید 1,villa,مازندران,نشتارود,36.73798457785139,50.98101798444986,rustic,personalRoom,250.0,3.0,3.0,1.0,3.0,preApprove,13.0,4.8,7.0,5.0,55000000.0,0.0,55000000.0
6527f369cf7f56001bdd203a,اجاره ویلا یک خوابه ساحلی آرا,villa,مازندران,نشتارود,36.762405619105095,50.98621778190136,coastal,personalRoom,70.0,1.0,1.0,1.0,1.0,preApprove,3.0,4.3,4.0,2.0,6000000.0,3.0,5820000.0
65fbf1eb8b74a1001b9e60b6,رزرو ویلا یک خوابه یوتاب 5,villa,مازندران,شیرود,36.805675527733555,50.77150896191597,rustic,personalRoom,80.0,1.0,1.0,1.0,1.0,instant,6.0,5.0,4.0,0.0,8000000.0,0.0,8000000.0
61c37be5d4105f001b6ceffd,اجاره ویلا یک خوابه رونا 1,villa,مازندران,شیرود,36.817684869553325,50.76559066772461,rustic,personalRoom,70.0,1.0,1.0,1.0,1.0,preApprove,5.0,5.0,4.0,1.0,10000000.0,0.0,10000000.0
64bcda2878ef12001bfb1e80,رزرو ویلا دوخوابه شعمدونی,villa,مازندران,شیرود,36.837279618175,50.820347629487514,rustic,personalRoom,105.0,2.0,1.0,1.0,1.0,preApprove,7.0,4.4,4.0,2.0,9000000.0,0.0,9000000.0
61c385e74a5cdc001b68a630,ویلا یک خوابه رونا 2,villa,مازندران,شیرود,36.82862236059724,50.77849142253399,rustic,personalRoom,60.0,1.0,1.0,1.0,1.0,preApprove,8.0,4.8,4.0,1.0,9000000.0,0.0,9000000.0
65d06031aca259001b6f81c1,رزرو ویلا دوخوابه استخردار یوتاب  1,villa,مازندران,شیرود,36.805675527733555,50.77150896191597,rustic,personalRoom,180.0,2.0,2.0,1.0,2.0,preApprove,14.0,4.6,4.0,1.0,30000000.0,5.0,28500000.0
645eb46fc4d4a5001c85b628,اجاره ویلا دوخوابه آناهید 2,villa,فارس,شیراز,29.6017911315454,52.52227932214737,city,personalRoom,120.0,2.0,1.0,1.0,0.0,instant,87.0,4.4,4.0,4.0,20000000.0,0.0,20000000.0
65abd1925ecb74001ba7b0b1,رزرو ویلا سه خوابه کسائی,villa,فارس,شیراز,29.671309674743835,52.46047720313072,city,personalRoom,150.0,3.0,1.0,1.0,1.0,preApprove,9.0,4.4,6.0,1.0,25000000.0,0.0,25000000.0
65a6e120110055001b0bde4d,اجاره ویلا دوخوابه باغ استخر آبسرد نسترن 7,villa,فارس,شیراز,29.83916788580986,52.34973663295412,city,personalRoom,450.0,2.0,1.0,2.0,1.0,preApprove,9.0,4.7,6.0,14.0,30000000.0,0.0,30000000.0
625af11d28dce3001ccde5fd,رزرو ویلا یک خوابه جنگلی سبز,villa,مازندران,نشتارود,36.69421702781491,50.99418327212334,jungle,personalRoom,75.0,1.0,1.0,1.0,1.0,instant,31.0,4.3,2.0,6.0,5000000.0,4.0,4800000.0
6385e050d9756d001b92f4b0,اجاره ویلا دوخوابه عمارت سفید جنگل,villa,مازندران,نشتارود,36.72016174865466,50.97729013916171,jungle,personalRoom,250.0,2.0,3.0,0.0,2.0,preApprove,2.0,5.0,5.0,2.0,19000000.0,0.0,19000000.0
